year,month,burn_trt,watershed,block,plot,order,family,arthropod_ID,stage,collected,count,litter_trt,plot_trt
2024,8,Annual,SpB,E,5,Diptera,Scathophagidae,Diptera_Scathophagidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,E,5,Diptera,Scenopinidae,Diptera_Scenopinidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,E,5,Hemiptera,Acanaloniidae,Hemiptera_Acanaloniidae,Nymph,Collected,2,absent,control
2024,8,Annual,SpB,E,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,F,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,control
2024,8,Annual,SpB,F,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,7,present,control
2024,8,Annual,SpB,F,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,present,control
2024,8,Annual,SpB,F,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,present,control
2024,8,Annual,SpB,F,2,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,F,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,F,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,F,2,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,F,2,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,present,control
2024,8,Annual,SpB,D,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,control
2024,8,Annual,SpB,D,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,control
2024,8,Annual,SpB,D,5,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,absent,control
2024,8,Annual,SpB,D,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,absent,control
2024,8,Annual,SpB,D,5,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,5,Diptera,Chamaemyiidae,Diptera_Chamaemyiidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,5,Hymenoptera,Thynnidae,Hymenoptera_Thynnidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,D,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,2,present,carbon
2024,8,Annual,SpB,D,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,4,present,carbon
2024,8,Annual,SpB,D,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,6,present,carbon
2024,8,Annual,SpB,D,1,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,carbon
2024,8,Annual,SpB,D,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,present,carbon
2024,8,Annual,SpB,D,1,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,present,carbon
2024,8,Annual,SpB,D,1,Araneae,Salticidae,Areneae_Salticidae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,D,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,3,present,carbon
2024,8,Annual,SpB,D,1,Coleoptera,Staphylinidae,Coleoptera_Staphylinidae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,D,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,nitrogen
2024,8,Annual,SpB,D,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,SpB,D,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,nitrogen
2024,8,Annual,SpB,D,3,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,D,3,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,3,present,nitrogen
2024,8,Annual,SpB,D,3,Hymenoptera,Thynnidae,Hymenoptera_Thynnidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,D,4,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,D,4,Hemiptera,Acanaloniidae,Hemiptera_Acanaloniidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,D,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,E,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,8,present,nitrogen
2024,8,Annual,SpB,E,3,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,SpB,E,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,present,nitrogen
2024,8,Annual,SpB,E,3,Hemiptera,Nabidae,Hemiptera_Nabidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,E,3,Coleoptera,Mordellidae,Coleoptera_Mordellidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,absent,nitrogen
2024,8,Annual,SpB,F,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,6,absent,nitrogen
2024,8,Annual,SpB,F,4,Hemiptera,Miridae,Hemiptera_Miridae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,SpB,F,4,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,SpB,F,4,Hymenoptera,Halictidae,Hymenoptera_Halictidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,SpB,F,4,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,2,absent,nitrogen
2024,8,Annual,SpB,F,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,SpB,F,4,Diptera,Dryomyzidae,Diptera_Dryomyzidae,Adult,Collected,1,absent,nitrogen
2024,8,Annual,SpB,D,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,9,present,control
2024,8,Annual,SpB,D,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,present,control
2024,8,Annual,SpB,D,2,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,2,present,control
2024,8,Annual,SpB,D,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,3,present,control
2024,8,Annual,SpB,D,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,present,control
2024,8,Annual,SpB,D,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,control
2024,8,Annual,SpB,D,2,Diptera,Scatopsidae,Diptera_Scatopsidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,D,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,3,present,control
2024,8,Annual,SpB,D,2,Diptera,Rhagonidae,Diptera_Rhagonidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,present,carbon
2024,8,Annual,SpB,E,1,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,E,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,E,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,4,present,carbon
2024,8,Annual,SpB,E,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,2,present,carbon
2024,8,Annual,SpB,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,carbon
2024,8,Annual,SpB,E,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,E,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,E,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,3,present,carbon
2024,8,Annual,SpB,E,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,present,carbon
2024,8,Annual,SpB,E,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,F,5,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Coleoptera,Mordellidae,Coleoptera_Mordellidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,absent,control
2024,8,Unburned,20B,F,5,Hemiptera,Cercopidae,Hemiptera_Cercopidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Hymenoptera,Ichneumonidae,Hemiptera_Ichneumonidae,Adult,Collected,4,absent,control
2024,8,Unburned,20B,F,5,Diptera,Chamaemyiidae,Diptera_Chamaemyiidae,Adult,Collected,1,absent,control
2024,8,Unburned,20B,F,5,Diptera,Lauxaniidae,Diptera_Lauxaniidae,Adult,Collected,2,absent,control
2024,8,Unburned,20B,F,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,absent,control
2024,8,Unburned,20B,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20B,F,6,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,F,6,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,F,6,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,F,6,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,F,6,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,4,absent,carbon
2024,8,Annual,SpB,F,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,F,6,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,F,6,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,F,6,Hemiptera,Caliscelidae,Hemiptera_Caliscelidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,F,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,F,6,Hemiptera,Achilidae,Hemiptera_Achilidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,F,6,Lepidoptera,Crambidae,Lepidoptera_Crambidae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,F,6,Diptera,Dryomyzidae,Diptera_Dryomyzidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20B,D,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,present,carbon
2024,8,Unburned,20B,D,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,D,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,D,1,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,D,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,D,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,carbon
2024,8,Unburned,20B,D,1,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,present,carbon
2024,8,Unburned,20B,D,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,carbon
2024,8,Unburned,20B,D,1,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,present,carbon
2024,8,Unburned,20B,D,1,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,carbon
2024,8,Annual,SpB,E,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,4,absent,carbon
2024,8,Annual,SpB,E,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,absent,carbon
2024,8,Annual,SpB,E,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,absent,carbon
2024,8,Annual,SpB,E,4,Hemiptera,Blissidae,Hemiptera_Blissidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,E,4,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,E,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,absent,carbon
2024,8,Annual,SpB,E,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,7,present,control
2024,8,Annual,SpB,E,2,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,present,control
2024,8,Annual,SpB,E,2,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,control
2024,8,Annual,SpB,E,2,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,3,present,control
2024,8,Annual,SpB,E,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,present,control
2024,8,Annual,SpB,E,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,5,present,control
2024,8,Annual,SpB,E,2,Hymenoptera,Chalcidoidea,Hymenoptera_Chalcidoidea,Adult,Collected,1,present,control
2024,8,Unburned,20B,F,4,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,3,absent,nitrogen
2024,8,Unburned,20B,F,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,4,absent,nitrogen
2024,8,Unburned,20B,F,4,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,6,absent,nitrogen
2024,8,Unburned,20B,F,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20B,F,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,9,absent,nitrogen
2024,8,Annual,SpB,F,1,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,2,present,nitrogen
2024,8,Annual,SpB,F,1,Thysanoptera,Thripidae,Thysanoptera_Thripidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Orthoptera,Gryllidae,Orthoptera_Gryllidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Rhyparochromidae,Hemiptera_Rhyparochromidae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,1,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,B,3,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,present,nitrogen
2024,8,Unburned,20C,B,3,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,B,3,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,B,3,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,B,3,Hemiptera,Acanaloniidae,Hemiptera_Acanaloniidae,Adult,Collected,1,present,nitrogen
2024,8,Unburned,20C,B,3,Coleoptera,Meloidae,Coleoptera_Meloidae,Adult,Collected,2,present,nitrogen
2024,8,Unburned,20C,B,3,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,present,nitrogen
2024,8,Annual,SpB,F,5,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,absent,control
2024,8,Annual,SpB,F,5,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,3,absent,control
2024,8,Annual,SpB,F,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,control
2024,8,Annual,SpB,F,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Annual,SpB,F,5,Hymenoptera,Ichneumonidae,Hemiptera_Ichneumonidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,B,5,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,3,absent,control
2024,8,Unburned,20C,B,5,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Hymenoptera,Ichneumonidae,Hymenoptera_Ichneumonidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Araneae,Thomisidae,Araneae_Thomisidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,5,Hemiptera,Membracidae,Hemiptera_Membracidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,B,4,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,4,absent,carbon
2024,8,Unburned,20C,B,4,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,absent,carbon
2024,8,Unburned,20C,B,4,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,5,absent,carbon
2024,8,Unburned,20C,B,4,Diptera,Cecidomyiidae,Diptera_Cecidomyiidae,Adult,Collected,1,absent,carbon
2024,8,Unburned,20C,B,4,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,carbon
2024,8,Unburned,20C,B,4,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,3,absent,carbon
2024,8,Unburned,20C,C,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,1,absent,control
2024,8,Unburned,20C,C,2,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,C,2,Diptera,Sepsidae,Diptera_Sepsidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,C,2,Hymenoptera,Platygastridae,Hymenoptera_Platygastridae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,C,2,Coleoptera,Chrysomelidae,Coleoptera_Chrysomelidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,C,2,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,C,2,Hymenoptera,Formicidae,Hymenoptera_Formicidae,Adult,Collected,2,absent,control
2024,8,Unburned,20C,C,2,Coleoptera,Curculionidae,Coleoptera_Curculionidae,Adult,Collected,1,absent,control
2024,8,Unburned,20C,B,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Observed,2,absent,nitrogen
2024,8,Unburned,20C,B,6,Orthoptera,Acrididae,Orthoptera_Acrididae,Adult,Collected,2,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Membracidae,Hemiptera_Membracidae,Nymph,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Adult,Collected,3,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Aphididae,Hemiptera_Aphididae,Adult,Collected,2,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Cicadellidae,Hemiptera_Cicadellidae,Nymph,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,6,Araneae,Salticidae,Araneae_Salticidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Reduviidae,Hemiptera_Reduviidae,Nymph,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,6,Hemiptera,Dictyopharidae,Hemiptera_Dictyopharidae,Adult,Collected,1,absent,nitrogen
2024,8,Unburned,20C,B,6,Hymenoptera,Braconidae,Hymenoptera_Braconidae,Adult,Collected,1,absent,nitrogen
